Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
East Asia & Pacific (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,,,,16.51112841,16.61108946,15.77646076,15.09401173,15.68895269,15.22977308,13.8654871,14.3053625,14.18423973,15.78629299,16.59919028,14.23855634,15.19499278,13.64963008,13.68494549,10.54472764,11.13943657,12.97089307,13.26563841,13.64967449,12.13244672,13.14604761,13.24698184,14.16203792,12.74011026,11.79160269,13.55884232,9.529440156,8.411594141,7.380794251,6.220261391,4.187506895,7.120640773,6.404954124,4.131925497,3.086221329,5.709670407,5.425458997,5.32352626,5.511678115,2.934782609,3.481457376,3.996716728,4.073664693,2.761113551,2.949155358,2.949155368,3.834526831,7.561408132,3.020178421,3.587431688,3.85277785,3.843116481,3.751464839,3.723329407,3.494169409,
"Egypt, Arab Rep.",,,,,39.40673898,39.3818416,37.6600859,37.74419738,33.28559044,33.72591006,34.90587885,33.99384937,30.01799023,31.13234549,37.13993523,34.26573427,32.00763135,31.90481561,33.28861831,26.65012847,30.32097822,25.58590593,26.00223464,21.05574642,17.54524866,17.87397845,19.24848449,16.88631641,16.32855041,22.61778929,15.48639365,14.53872317,12.25084757,11.20226645,12.4321033,11.03071723,12.40755447,13.23191685,16.30998693,16.30998693,16.30998694,9.922019808,10.01539183,9.922019813,14.78709071,11.69983629,13.23970104,13.23970104,13.23970104,5.803479766,5.851608609,5.823945248,3.659918015,3.89705915,4.410281638,3.175544036,3.511611574,3.687824473,3.687824474,
Euro area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01104084,11.75496751,11.7614862,12.39571836,9.058516915,14.85287484,12.26244988,13.30740032,11.56907014,11.30275013,11.74521584,9.337388199,9.993705772,11.77868314,16.45599595,18.61776419,31.21692069,20.00695724,15.04299116,16.2346628,19.93771701,14.31484113,18.13583546,18.81054137,15.19149445,8.986658572,8.986654704,
Spain,,,,19.16132558,18.38301293,16.97723095,16.92538697,15.96727003,14.96791201,15.1885772,15.05305902,15.37051885,14.95219488,13.52823233,12.12593292,13.80534362,14.26008135,13.26118202,11.69850875,11.62464648,11.50489844,10.23838033,9.77104991,9.616520508,9.646836813,9.199562174,8.959071452,8.449178906,8.339966553,7.960341707,7.92659208,7.750094493,7.270814479,7.821457641,7.53269572,7.101743259,7.235223549,7.155001558,7.21147144,7.130600326,6.675228787,6.596588802,6.141528499,5.962355546,5.304878001,4.642035158,4.485292536,4.150388207,4.193051399,4.388809805,4.104060764,4.007228448,3.973528576,4.012833081,3.793095392,3.792775317,3.643440722,3.613451409,3.613454599,
